model_id,error,n_unique_reactions,n_unique_compounds,n_reactions_with_direction_gc,n_reactions_with_direction_eq,n_reactions_with_direction_dgpms,n_reactions_with_direction_graded,n_reactions_with_direction_graded_trusted,n_reactions_with_direction_graded_heldout,fba_n_overrides_implicit,fba_n_bounds_changed_implicit,fba_status_implicit,fba_growth_flux_implicit,fba_grows_implicit,fba_n_overrides_gc,fba_n_bounds_changed_gc,fba_status_gc,fba_growth_flux_gc,fba_grows_gc,fba_n_overrides_eq,fba_n_bounds_changed_eq,fba_status_eq,fba_growth_flux_eq,fba_grows_eq,fba_n_overrides_dgpms,fba_n_bounds_changed_dgpms,fba_status_dgpms,fba_growth_flux_dgpms,fba_grows_dgpms,fba_n_overrides_graded,fba_n_bounds_changed_graded,fba_status_graded,fba_growth_flux_graded,fba_grows_graded,fba_n_overrides_graded_trusted,fba_n_bounds_changed_graded_trusted,fba_status_graded_trusted,fba_growth_flux_graded_trusted,fba_grows_graded_trusted,fba_n_overrides_graded_heldout,fba_n_bounds_changed_graded_heldout,fba_status_graded_heldout,fba_growth_flux_graded_heldout,fba_grows_graded_heldout
GCF_000259365.1,,155,136,141,113,144,145,132,145,0,0,optimal,60.95058532878796,True,141,49,optimal,101.58430888131272,True,113,27,optimal,40.633723552525375,True,144,50,optimal,40.63372355252518,True,145,47,optimal,40.63372355252472,True,132,37,optimal,40.63372355252511,True,145,47,optimal,40.63372355252472,True
GCF_000259545.1,,126,125,112,89,115,116,104,116,0,0,optimal,55.45553021032434,True,112,39,optimal,80.18924662202805,True,89,22,optimal,0.0,False,115,40,optimal,0.0,False,116,36,optimal,0.0,False,104,29,optimal,0.0,False,116,37,optimal,0.0,False
GCF_000260515.1,,162,141,144,117,147,148,129,148,0,0,optimal,56.14234704953235,True,144,52,optimal,99.21855466347105,True,117,25,optimal,37.4282313663552,True,147,51,optimal,58.81557201084557,True,148,46,optimal,40.63372355252517,True,129,32,optimal,40.6337235525252,True,148,46,optimal,40.63372355252533,True
GCF_000260715.1,,79,88,74,58,76,77,74,77,0,0,optimal,0.0,False,74,19,optimal,19.502472425941793,True,58,8,optimal,19.50247242594184,True,76,18,optimal,19.502472425941654,True,77,17,optimal,19.50247242594165,True,74,14,optimal,19.50247242594165,True,77,17,optimal,19.50247242594165,True
GCF_000260925.1,,174,148,154,130,160,161,141,161,0,0,optimal,81.09450129376918,True,154,58,optimal,109.95680896543821,True,130,34,optimal,60.95058532878778,True,160,60,optimal,81.26744710504934,True,161,56,optimal,81.26744710505022,True,141,40,optimal,81.26744710505032,True,161,56,optimal,81.26744710505022,True
GCF_000260965.1,,118,120,103,82,105,106,94,106,0,0,optimal,32.777163626768335,True,103,36,optimal,52.27429787776783,True,82,15,optimal,20.687657743390297,True,105,35,optimal,41.37531548678064,True,106,34,optimal,41.37531548678048,True,94,23,optimal,41.37531548678053,True,106,34,optimal,41.37531548678048,True
GCF_000260985.3,,129,126,108,86,112,113,100,113,0,0,optimal,42.94309537964775,True,108,35,optimal,66.21411064517284,True,86,14,optimal,34.84953191851196,True,112,37,optimal,55.75925106961935,True,113,33,optimal,55.75925106961941,True,100,24,optimal,55.75925106961928,True,113,34,optimal,55.75925106961941,True
GCF_000260985.4,,128,126,107,85,111,112,99,112,0,0,optimal,42.94309537964768,True,107,34,optimal,61.28318407813838,True,85,13,optimal,24.513273631255284,True,111,36,optimal,48.47662214896867,True,112,32,optimal,48.476622148968566,True,99,23,optimal,48.47662214896865,True,112,33,optimal,48.476622148968566,True
GCF_000261025.1,,75,86,63,45,66,67,64,67,0,0,optimal,0.0,False,63,13,optimal,55.2413448321262,True,45,6,optimal,0.0,False,66,16,optimal,37.64100083657121,True,67,15,optimal,37.64100083657121,True,64,13,optimal,0.0,False,67,15,optimal,37.64100083657121,True
GCF_000261045.2,,171,146,153,130,158,159,138,159,0,0,optimal,81.09450129376914,True,153,56,optimal,109.9568089654391,True,130,33,optimal,60.95058532878777,True,158,59,optimal,87.9654471723508,True,159,54,optimal,81.26744710505073,True,138,38,optimal,81.26744710505011,True,159,55,optimal,81.26744710505073,True
GCF_000261345.2,,150,131,136,111,138,139,124,139,0,0,optimal,56.14234704953229,True,136,47,optimal,101.31438529185266,True,111,26,optimal,37.428231366353465,True,138,50,optimal,67.90005499904447,True,139,46,optimal,55.58612792591604,True,124,34,optimal,55.58612792591459,True,139,47,optimal,55.58612792591604,True
GCF_000262125.1,,174,150,153,130,160,161,138,161,0,0,optimal,81.09450129376923,True,153,55,optimal,109.95680896543836,True,130,34,optimal,60.95058532878772,True,160,60,optimal,81.26744710505042,True,161,55,optimal,81.26744710505031,True,138,39,optimal,81.26744710505035,True,161,56,optimal,81.26744710505031,True
GCF_000262145.1,,79,88,75,59,78,79,77,79,0,0,optimal,0.0,False,75,23,optimal,0.0,False,59,12,optimal,0.0,False,78,24,optimal,0.0,False,79,22,optimal,0.0,False,77,20,optimal,0.0,False,79,23,optimal,0.0,False
GCF_000262165.1,,150,130,135,113,138,139,122,139,0,0,optimal,31.06023329858891,True,135,49,optimal,65.64454014872011,True,113,29,optimal,27.8391011311027,True,138,51,optimal,44.36163605713768,True,139,49,optimal,44.3616360571372,True,122,35,optimal,44.36163605713784,True,139,50,optimal,44.3616360571372,True
GCF_000262205.1,,99,108,91,69,93,94,87,94,0,0,optimal,0.0,False,91,25,optimal,0.0,False,69,13,optimal,0.0,False,93,31,optimal,0.0,False,94,27,optimal,0.0,False,87,22,optimal,0.0,False,94,28,optimal,0.0,False
GCF_000262305.1,,175,148,154,131,161,162,141,162,0,0,optimal,81.09450129376921,True,154,58,optimal,109.95680896544134,True,131,36,optimal,60.95058532878777,True,161,61,optimal,81.2674471050504,True,162,57,optimal,81.26744710505032,True,141,41,optimal,81.26744710504964,True,162,58,optimal,81.26744710505032,True
GCF_000262325.2,,157,137,138,112,141,142,125,142,0,0,optimal,60.654858281977084,True,138,51,optimal,85.75226171590236,True,112,24,optimal,40.63372355252582,True,141,50,optimal,58.81557201084676,True,142,46,optimal,40.633723552525176,True,125,32,optimal,40.633723552525325,True,142,46,optimal,40.633723552525225,True
GCF_000262385.1,,155,137,142,114,145,146,133,146,0,0,optimal,60.95058532878777,True,142,49,optimal,101.58430888131294,True,114,28,optimal,40.633723552525474,True,145,51,optimal,40.63372355252523,True,146,48,optimal,40.63372355252497,True,133,38,optimal,40.63372355252542,True,146,48,optimal,40.63372355252497,True
GCF_000262655.1,,81,98,68,48,72,73,67,73,0,0,optimal,0.0,False,68,20,optimal,0.0,False,48,8,optimal,0.0,False,72,21,optimal,0.0,False,73,21,optimal,0.0,False,67,15,optimal,0.0,False,73,21,optimal,0.0,False
GCF_000262675.1,,80,93,76,59,78,79,75,79,0,0,optimal,29.59708379933325,True,76,22,optimal,31.251855578924893,True,59,9,optimal,14.275247470336938,True,78,22,optimal,17.78307950654801,True,79,20,optimal,17.435396190610085,True,75,16,optimal,17.435396190610085,True,79,21,optimal,17.435396190610085,True
GCF_000262695.1,,159,142,142,116,144,145,129,145,0,0,optimal,48.830881404752944,True,142,51,optimal,99.21855466347084,True,116,25,optimal,37.4282313663552,True,144,50,optimal,58.815572010845614,True,145,45,optimal,40.63372355252513,True,129,33,optimal,40.633723552525254,True,145,45,optimal,40.63372355252524,True
GCF_000262715.1,,71,87,65,45,67,68,65,68,0,0,optimal,0.0,False,65,18,optimal,0.0,False,45,5,optimal,0.0,False,67,17,optimal,0.0,False,68,16,optimal,0.0,False,65,13,optimal,0.0,False,68,16,optimal,0.0,False
GCF_000263195.1,,128,130,117,96,119,120,112,120,0,0,optimal,32.92235263131888,True,117,37,optimal,72.6854137603719,True,96,22,optimal,33.57090342658195,True,119,39,optimal,40.525754116741226,True,120,36,optimal,40.52575411674125,True,112,29,optimal,38.92716727003772,True,120,37,optimal,40.52575411674125,True
GCF_000263215.1,,172,145,153,129,159,160,139,160,0,0,optimal,81.09450129376918,True,153,54,optimal,109.95680896543824,True,129,32,optimal,60.95058532878783,True,159,58,optimal,87.96544717234968,True,160,53,optimal,81.2674471050503,True,139,37,optimal,81.26744710505032,True,160,54,optimal,81.2674471050503,True
GCF_000263735.1,,71,86,61,46,65,65,62,65,0,0,optimal,0.0,False,61,17,optimal,0.0,False,46,6,optimal,0.0,False,65,17,optimal,0.0,False,65,15,optimal,0.0,False,62,14,optimal,0.0,False,65,14,optimal,0.0,False
GCF_000263755.5,,130,126,117,92,119,120,108,120,0,0,optimal,71.95098698766395,True,117,39,optimal,103.43828871695142,True,92,20,optimal,55.03123022315161,True,119,38,optimal,62.06297323017079,True,120,35,optimal,59.643214292104645,True,108,26,optimal,59.643214292104645,True,120,35,optimal,59.643214292104645,True
GCF_000263795.2,,153,133,136,114,139,140,122,140,0,0,optimal,68.06813829791555,True,136,53,optimal,101.40389077509978,True,114,27,optimal,48.41438355024495,True,139,51,optimal,60.687529016224715,True,140,47,optimal,52.42671809727729,True,122,33,optimal,52.42671809727723,True,140,47,optimal,52.42671809727729,True
GCF_000264455.2,,150,138,128,107,134,135,117,135,0,0,optimal,0.0,False,128,48,optimal,0.0,False,107,28,optimal,0.0,False,134,49,optimal,0.0,False,135,46,optimal,0.0,False,117,31,optimal,0.0,False,135,46,optimal,0.0,False
GCF_000264495.1,,58,72,50,33,51,51,49,51,0,0,optimal,0.0,False,50,15,optimal,0.0,False,33,5,optimal,0.0,False,51,14,optimal,0.0,False,51,13,optimal,0.0,False,49,12,optimal,0.0,False,51,13,optimal,0.0,False
GCF_000264765.2,,152,134,136,112,140,141,125,141,0,0,optimal,69.08217625817962,True,136,53,optimal,103.43828871695143,True,112,28,optimal,55.031230223151724,True,140,52,optimal,62.06297323017079,True,141,48,optimal,62.06297323017102,True,125,38,optimal,62.062973230170925,True,141,48,optimal,62.06297323017102,True
GCF_000264945.2,,134,127,120,96,122,123,113,123,0,0,optimal,46.25507111555829,True,120,46,optimal,83.06308802302638,True,96,25,optimal,35.97549349383208,True,122,46,optimal,38.927167270037764,True,123,44,optimal,38.927167270037685,True,113,35,optimal,38.927167270037714,True,123,44,optimal,38.9271672700379,True
GCF_000265095.1,,83,91,78,61,80,81,78,81,0,0,optimal,0.0,False,78,23,optimal,50.89479409874866,True,61,9,optimal,23.22564761815179,True,80,20,optimal,24.421127694413517,True,81,19,optimal,24.421127694413588,True,78,16,optimal,24.421127694413588,True,81,19,optimal,24.421127694413588,True
GCF_000265295.1,,109,103,90,68,94,95,84,95,0,0,optimal,18.803743449245886,True,90,27,optimal,18.598526624720783,True,68,11,optimal,18.5985266247208,True,94,28,optimal,18.598526624720755,True,95,26,optimal,18.598526624720677,True,84,18,optimal,18.598526624720794,True,95,26,optimal,18.598526624720677,True
GCF_000265365.1,,84,100,73,53,74,75,70,75,0,0,optimal,0.0,False,73,22,optimal,0.0,False,53,9,optimal,0.0,False,74,24,optimal,0.0,False,75,21,optimal,0.0,False,70,17,optimal,0.0,False,75,22,optimal,0.0,False
GCF_000265385.1,,106,114,97,75,99,100,94,100,0,0,optimal,0.0,False,97,33,optimal,0.0,False,75,18,optimal,0.0,False,99,33,optimal,0.0,False,100,31,optimal,0.0,False,94,26,optimal,0.0,False,100,31,optimal,0.0,False
GCF_000265405.1,,120,123,107,82,111,112,106,112,0,0,optimal,44.42682728774712,True,107,34,optimal,67.45521816703854,True,82,20,optimal,38.92716727003779,True,111,35,optimal,38.92716727003776,True,112,34,optimal,38.927167270037764,True,106,29,optimal,38.927167270037764,True,112,35,optimal,38.927167270037764,True
GCF_000265425.1,,119,114,110,87,112,113,100,113,0,0,optimal,55.683471281637594,True,110,42,optimal,62.06297323017021,True,87,22,optimal,38.056529168426536,True,112,42,optimal,41.37531548678165,True,113,41,optimal,41.37531548678104,True,100,30,optimal,41.375315486779876,True,113,41,optimal,41.37531548678104,True
GCF_000265465.1,,98,113,83,64,86,87,82,87,0,0,optimal,0.0,False,83,22,optimal,0.0,False,64,12,optimal,0.0,False,86,27,optimal,0.0,False,87,24,optimal,0.0,False,82,21,optimal,0.0,False,87,24,optimal,0.0,False
GCF_000265505.1,,102,111,93,74,96,97,90,97,0,0,optimal,22.875443211712227,True,93,31,optimal,59.14884807618354,True,74,17,optimal,29.273694036472826,True,96,32,optimal,29.574424038090992,True,97,31,optimal,29.574424038090992,True,90,24,optimal,29.27369403647275,True,97,31,optimal,29.574424038090992,True
GCF_000265525.1,,60,74,51,35,54,54,52,54,0,0,optimal,0.0,False,51,16,optimal,0.0,False,35,5,optimal,0.0,False,54,15,optimal,0.0,False,54,14,optimal,0.0,False,52,13,optimal,0.0,False,54,13,optimal,0.0,False
GCF_000265545.3,,127,126,114,89,116,117,105,117,0,0,optimal,71.95098698766391,True,114,39,optimal,99.40535715350791,True,89,20,optimal,55.03123022315161,True,116,38,optimal,62.062973230170606,True,117,35,optimal,59.64321429210445,True,105,26,optimal,59.64321429210445,True,117,35,optimal,59.64321429210445,True
GCF_000266885.1,,121,120,107,87,110,111,101,111,0,0,optimal,39.29901780526206,True,107,34,optimal,61.62375757024163,True,87,20,optimal,32.852482497840036,True,110,38,optimal,32.852482497839894,True,111,35,optimal,32.85248249784013,True,101,25,optimal,32.85248249783995,True,111,36,optimal,32.85248249784013,True
GCF_000266905.1,,157,137,139,116,143,144,125,144,0,0,optimal,73.21670261258183,True,139,53,optimal,120.26914969711176,True,116,31,optimal,57.08479375264014,True,143,55,optimal,82.75063097356093,True,144,52,optimal,76.06736090811359,True,125,36,optimal,76.0673609081135,True,144,53,optimal,76.06736090811359,True
GCF_000266925.1,,94,107,84,66,87,88,83,88,0,0,optimal,0.0,False,84,25,optimal,0.0,False,66,14,optimal,0.0,False,87,25,optimal,0.0,False,88,24,optimal,0.0,False,83,20,optimal,0.0,False,88,23,optimal,0.0,False
GCF_000266945.1,,139,144,114,90,118,119,105,119,0,0,optimal,0.0,False,114,36,optimal,0.0,False,90,22,optimal,0.0,False,118,40,optimal,0.0,False,119,37,optimal,0.0,False,105,27,optimal,0.0,False,119,37,optimal,0.0,False
GCF_000267545.1,,158,138,137,110,141,142,125,142,0,0,optimal,71.33565904875287,True,137,47,optimal,97.01529219712407,True,110,25,optimal,62.062973230170925,True,141,48,optimal,62.06297323017087,True,142,44,optimal,62.0629732301708,True,125,31,optimal,62.06297323017091,True,142,45,optimal,62.0629732301708,True
GCF_000269925.1,,97,102,89,69,92,93,86,93,0,0,optimal,0.0,False,89,31,optimal,0.0,False,69,18,optimal,0.0,False,92,34,optimal,0.0,False,93,31,optimal,0.0,False,86,25,optimal,0.0,False,93,32,optimal,0.0,False
GCF_000269945.1,,97,102,89,69,92,93,86,93,0,0,optimal,0.0,False,89,31,optimal,0.0,False,69,18,optimal,0.0,False,92,34,optimal,0.0,False,93,31,optimal,0.0,False,86,25,optimal,0.0,False,93,32,optimal,0.0,False
GCF_000269965.1,,85,92,80,63,82,83,80,83,0,0,optimal,0.0,False,80,23,optimal,50.89479409874858,True,63,9,optimal,23.225647618151758,True,82,20,optimal,24.421127694413528,True,83,19,optimal,24.421127694413528,True,80,16,optimal,24.421127694413528,True,83,19,optimal,24.421127694413528,True
GCF_000269985.1,,155,136,138,116,142,143,128,143,0,0,optimal,67.75061193320576,True,138,51,optimal,94.84736424444016,True,116,31,optimal,48.39329423800407,True,142,55,optimal,82.75063097356102,True,143,51,optimal,62.06297323017093,True,128,39,optimal,62.06297323017089,True,143,52,optimal,62.06297323017093,True
GCF_000270005.1,,88,98,77,55,79,80,76,80,0,0,optimal,14.761158550194411,True,77,20,optimal,16.06029935755587,True,55,7,optimal,13.121847640127541,True,79,20,optimal,14.13852017199225,True,80,20,optimal,14.13852017199225,True,76,16,optimal,14.13852017199225,True,80,20,optimal,14.13852017199225,True
GCF_000270025.1,,91,101,78,57,82,83,77,83,0,0,optimal,14.761158550194475,True,78,21,optimal,16.060299357555884,True,57,9,optimal,13.121847640127454,True,82,23,optimal,14.138520171992313,True,83,23,optimal,14.138520171992313,True,77,17,optimal,14.138520171992415,True,83,23,optimal,14.138520171992313,True
GCF_000270045.1,,89,100,76,55,80,81,75,81,0,0,optimal,13.700078967255182,True,76,21,optimal,14.81212449412894,True,55,9,optimal,12.276611704276096,True,80,23,optimal,13.162106610957581,True,81,23,optimal,13.162106610957581,True,75,17,optimal,13.162106610957615,True,81,23,optimal,13.162106610957581,True
GCF_000270065.1,,91,101,78,57,82,83,77,83,0,0,optimal,14.761158550194475,True,78,21,optimal,16.060299357555884,True,57,9,optimal,13.121847640127454,True,82,23,optimal,14.138520171992313,True,83,23,optimal,14.138520171992313,True,77,17,optimal,14.138520171992415,True,83,23,optimal,14.138520171992313,True
GCF_000270085.1,,84,91,81,65,83,84,79,84,0,0,optimal,0.0,False,81,30,optimal,0.0,False,65,16,optimal,0.0,False,83,30,optimal,0.0,False,84,29,optimal,0.0,False,79,24,optimal,0.0,False,84,29,optimal,0.0,False
GCF_000270105.1,,178,151,157,134,164,165,140,165,0,0,optimal,81.09450129376937,True,157,59,optimal,109.95680896543847,True,134,37,optimal,60.95058532878778,True,164,64,optimal,81.26744710505055,True,165,59,optimal,81.26744710505045,True,140,41,optimal,81.2674471050499,True,165,60,optimal,81.26744710505045,True
GCF_000270145.1,,85,94,81,63,84,85,83,85,0,0,optimal,29.59708379933282,True,81,20,optimal,29.59708379933328,True,63,10,optimal,14.275247470336927,True,84,22,optimal,16.994508952767987,True,85,20,optimal,16.654455382059748,True,83,18,optimal,16.654455382059748,True,85,21,optimal,16.654455382059748,True
GCF_000270165.1,,81,92,78,61,80,81,79,81,0,0,optimal,29.597083799333827,True,78,20,optimal,29.59708379933331,True,61,10,optimal,14.27524747033692,True,80,21,optimal,14.566721959515457,True,81,19,optimal,14.275247470336916,True,79,17,optimal,14.275247470336916,True,81,20,optimal,14.275247470336916,True
GCF_000270205.1,,67,77,61,46,63,64,63,64,0,0,optimal,0.0,False,61,17,optimal,0.0,False,46,8,optimal,0.0,False,63,16,optimal,0.0,False,64,15,optimal,0.0,False,63,14,optimal,0.0,False,64,15,optimal,0.0,False
GCF_000270225.1,,83,102,70,50,72,73,69,73,0,0,optimal,0.0,False,70,20,optimal,0.0,False,50,10,optimal,0.0,False,72,23,optimal,0.0,False,73,21,optimal,0.0,False,69,18,optimal,0.0,False,73,22,optimal,0.0,False
GCF_000270245.1,,149,131,132,107,136,137,123,137,0,0,optimal,69.6832894494518,True,132,49,optimal,92.36363828288106,True,107,26,optimal,49.773778178178596,True,136,48,optimal,56.73686908601592,True,137,45,optimal,54.33382922008118,True,123,35,optimal,54.33382922008332,True,137,45,optimal,54.33382922008118,True
GCF_000270265.1,,122,118,111,90,114,115,103,115,0,0,optimal,51.04557405568996,True,111,39,optimal,76.11305833685314,True,90,21,optimal,38.056529168426785,True,114,42,optimal,38.056529168426806,True,115,39,optimal,38.056529168426806,True,103,29,optimal,38.056529168426806,True,115,40,optimal,38.056529168426806,True
GCF_000270285.1,,100,104,86,67,90,91,82,91,0,0,optimal,27.495717541992846,True,86,27,optimal,30.50505697582028,True,67,13,optimal,30.505056975820143,True,90,28,optimal,30.505056975820057,True,91,25,optimal,30.50505697582023,True,82,20,optimal,30.505056975820512,True,91,26,optimal,30.50505697582023,True
GCF_000270305.1,,123,125,111,92,116,117,102,117,0,0,optimal,0.0,False,111,40,optimal,0.0,False,92,21,optimal,0.0,False,116,39,optimal,0.0,False,117,38,optimal,0.0,False,102,27,optimal,0.0,False,117,39,optimal,0.0,False
GCF_000270365.1,,145,129,130,108,134,135,118,135,0,0,optimal,29.402057703008325,True,130,45,optimal,68.88399956000319,True,108,28,optimal,32.541569821599104,True,134,50,optimal,34.9378848080467,True,135,48,optimal,34.93788480804696,True,118,33,optimal,34.937884808046896,True,135,49,optimal,34.93788480804696,True
GCF_000270385.1,,72,89,63,42,65,66,62,66,0,0,optimal,0.0,False,63,18,optimal,0.0,False,42,6,optimal,0.0,False,65,19,optimal,0.0,False,66,17,optimal,0.0,False,62,15,optimal,0.0,False,66,17,optimal,0.0,False
GCF_000270405.1,,72,89,63,42,65,66,62,66,0,0,optimal,0.0,False,63,18,optimal,0.0,False,42,6,optimal,0.0,False,65,19,optimal,0.0,False,66,17,optimal,0.0,False,62,15,optimal,0.0,False,66,17,optimal,0.0,False
GCF_000270425.1,,72,89,63,42,65,66,62,66,0,0,optimal,0.0,False,63,18,optimal,0.0,False,42,6,optimal,0.0,False,65,19,optimal,0.0,False,66,17,optimal,0.0,False,62,15,optimal,0.0,False,66,17,optimal,0.0,False
GCF_000270445.1,,71,89,62,41,64,65,61,65,0,0,optimal,0.0,False,62,17,optimal,0.0,False,41,6,optimal,0.0,False,64,18,optimal,0.0,False,65,16,optimal,0.0,False,61,14,optimal,0.0,False,65,16,optimal,0.0,False
GCF_000270465.1,,144,122,132,108,134,135,119,135,0,0,optimal,0.0,False,132,49,optimal,0.0,False,108,26,optimal,0.0,False,134,47,optimal,0.0,False,135,46,optimal,0.0,False,119,32,optimal,0.0,False,135,45,optimal,0.0,False
